flight_id,time,xyz_0_,xyz_1_,xyz_2_,type
68,1970-01-01 00:00:00.369028,0.004570520017296,-0.0092469165101647,0.0285485219210386,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369046,0.0357153825461864,-0.0015906614717096,0.0267373286187648,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369068,0.0224799774587154,0.007515491452068,0.0200117379426956,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369088,-0.0051733637228608,0.0261734966188669,0.01572728715837,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369106,0.0061036623083055,0.038886547088623,0.0091029359027743,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369128,0.0652704983949661,0.0570481494069099,0.0052557662129402,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369148,0.0965921357274055,0.0753726363182067,0.002918817102909,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369171,0.087701991200447,0.1060678735375404,0.0004649059846997,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369188,0.1300975829362869,0.1260295063257217,-0.0052939453162252,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369208,0.1577467024326324,0.1432748734951019,-0.0209138859063386,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369228,0.1366112977266311,0.1519849300384521,-0.0322736576199531,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369246,0.1300742477178573,0.1629757285118103,-0.0470236651599407,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369268,0.1392002552747726,0.1846210658550262,-0.0701121315360069,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369288,0.1422838717699051,0.1915096193552017,-0.0822255611419677,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369308,0.1026021987199783,0.1972511261701584,-0.0994930863380432,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369326,0.072476141154766,0.1850036829710006,-0.1054467409849166,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369348,0.0640673041343689,0.1729378402233123,-0.1204589307308197,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369368,0.0160330533981323,0.1702320277690887,-0.1167544573545456,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369386,-0.0138174183666706,0.1536734700202942,-0.1220334991812706,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369408,-0.0606402307748794,0.1335547715425491,-0.1167332008481025,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369428,-0.0659992173314094,0.1153041422367096,-0.1195013001561164,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369448,-0.1105888485908508,0.0843292102217674,-0.1094380244612693,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369466,-0.1200884133577346,0.0693951696157455,-0.1062340065836906,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.369488,-0.1235464140772819,0.0513664186000824,-0.0875309780240058,vehicle_angular_velocity_0
