flight_id,time,lat,lon,alt
68,1970-01-01 00:00:00.448868,40.1394656,32.543741,0.1128062
68,1970-01-01 00:00:00.449266,40.1394851,32.5437408,0.1127208
68,1970-01-01 00:00:00.449861,40.1395141,32.5437504,0.1125977
68,1970-01-01 00:00:00.45027,40.1395332,32.5437617,0.1124916
68,1970-01-01 00:00:00.450865,40.1395673,32.5437864,0.1123691999999999
68,1970-01-01 00:00:00.451265,40.1395927,32.5438114,0.1124759999999999
68,1970-01-01 00:00:00.45186,40.1396239,32.543858199999995,0.112897
68,1970-01-01 00:00:00.452264,40.1396476,32.5438887,0.1131041999999999
68,1970-01-01 00:00:00.452872,40.1396843,32.5439408,0.1132871999999999
68,1970-01-01 00:00:00.453265,40.1397089,32.5439803,0.1133537999999999
68,1970-01-01 00:00:00.453865,40.1397453,32.5440467,0.1134244
68,1970-01-01 00:00:00.45427,40.139768,32.544099,0.1135534
68,1970-01-01 00:00:00.454865,40.1398021,32.5441836,0.1137285
68,1970-01-01 00:00:00.455271,40.1398237,32.5442444,0.1137798
68,1970-01-01 00:00:00.455871,40.1398543,32.5443403,0.1137658
68,1970-01-01 00:00:00.456266,40.1398743,32.5444064,0.1137306999999999
68,1970-01-01 00:00:00.456866,40.1399044,32.544506,0.1136737999999999
68,1970-01-01 00:00:00.457265,40.1399245,32.544572599999995,0.1136296
68,1970-01-01 00:00:00.457865,40.139955,32.5446727,0.1135808
68,1970-01-01 00:00:00.458264,40.1399761,32.544739199999995,0.1135345
68,1970-01-01 00:00:00.458866,40.1400078,32.5448398,0.1135129999999999
68,1970-01-01 00:00:00.459265,40.1400286,32.5449076,0.1135032
68,1970-01-01 00:00:00.459865,40.1400599,32.54501,0.1134997
68,1970-01-01 00:00:00.46026,40.1400809,32.545079,0.1135081
68,1970-01-01 00:00:00.46087,40.1401105,32.545184,0.1135182
68,1970-01-01 00:00:00.46127,40.1401295,32.5452559,0.1135437
68,1970-01-01 00:00:00.46187,40.1401562,32.5453672,0.1136059
68,1970-01-01 00:00:00.462265,40.1401722,32.545443,0.1136620999999999
68,1970-01-01 00:00:00.462866,40.1401945,32.5455568,0.1137156
68,1970-01-01 00:00:00.46327,40.1402087,32.545632999999995,0.1137483
68,1970-01-01 00:00:00.46387,40.1402288,32.5457478,0.1137755999999999
68,1970-01-01 00:00:00.464265,40.1402414,32.5458248,0.113771
68,1970-01-01 00:00:00.46487,40.1402593,32.5459405,0.1137725
68,1970-01-01 00:00:00.465271,40.1402707,32.5460174,0.1137779999999999
68,1970-01-01 00:00:00.46587,40.1402882,32.5461301,0.1137851999999999
68,1970-01-01 00:00:00.466274,40.1403003,32.5462042,0.1137880999999999
68,1970-01-01 00:00:00.46687,40.1403183,32.546314599999995,0.1137806
68,1970-01-01 00:00:00.46727,40.1403294,32.546388799999995,0.1137982999999999
68,1970-01-01 00:00:00.46787,40.1403459,32.5465001,0.1138655
68,1970-01-01 00:00:00.468266,40.1403565,32.5465739,0.1139251999999999
68,1970-01-01 00:00:00.46887,40.1403715,32.5466838,0.1139813
68,1970-01-01 00:00:00.46927,40.1403805,32.5467583,0.1139917
68,1970-01-01 00:00:00.469865,40.1403914,32.5468755,0.1140013999999999
68,1970-01-01 00:00:00.470266,40.1403949,32.5469592,0.1140027
68,1970-01-01 00:00:00.470866,40.1403937,32.5470931,0.1139949
68,1970-01-01 00:00:00.471266,40.1403874,32.5471889,0.1139944
